,23.324945,48.625322,5.44
,0.622561,35.399501,5.45
,0.652748,49.354589,5.45
,0.916751,-69.527084,5.45
,2.646943,21.961408,5.45
,3.090747,25.255174,5.45
,3.746726,24.28947,5.45
,4.065723,8.197269,5.45
,4.154954,-16.385875,5.45
,4.246819,-62.191811,5.45
,4.667616,12.197609,5.45
,5.547613,-38.513371,5.45
,6.942911,-79.420193,5.45
,6.95942,-24.630841,5.45
,7.53011,17.086046,5.45
,8.431087,-42.153072,5.45
,8.6219,-62.853465,5.45
,8.656626,-53.439767,5.45
,9.045629,24.452915,5.45
,9.501421,-51.517164,5.45
,10.895476,-2.129205,5.45
,12.184401,-23.602423,5.45
,12.472908,-39.041172,5.45
,12.916219,-85.123369,5.45
,15.049799,-32.643294,5.45
,15.187773,-55.346032,5.45
,15.909615,20.310968,5.45
,16.278687,-53.811109,5.45
,18.264843,-44.206461,5.45
,19.424906,-23.962457,5.45
,19.62981,-4.64764,5.45
,21.146119,-88.956499,5.45
,21.939659,-37.253655,5.45
,22.238542,-27.766908,5.45
,22.498047,78.824285,5.45
,22.95777,20.768832,5.45
,0.916139,23.628335,5.46
,4.072687,24.105993,5.46
,4.320339,50.048695,5.46
,4.655475,-14.359192,5.46
,5.337409,41.086212,5.46
,5.502632,-47.077655,5.46
,5.520703,3.292133,5.46
,5.765012,49.826255,5.46
,5.837999,-79.361362,5.46
,6.108916,-23.110846,5.46
,7.172034,-27.49152,5.46
,7.223166,51.428745,5.46
,7.27071,-15.585689,5.46
,8.688773,-78.963359,5.46
,9.451788,-71.601895,5.46
,9.526752,-73.080913,5.46
,10.754546,-80.469597,5.46
,11.539097,61.08252,5.46
,11.626114,-47.747309,5.46
,12.733481,-28.323957,5.46
,12.922067,-42.915732,5.46
,13.658472,52.921208,5.46
,13.794052,-50.320682,5.46
,14.111896,-9.313515,5.46
,15.438166,34.335996,5.46
,15.455037,-36.76756,5.46
,16.220953,5.021086,5.46
,16.606268,-42.858861,5.46
,16.90051,-41.806389,5.46
,18.814024,-43.680047,5.46
,18.914494,41.602723,5.46
,19.295454,23.02554,5.46
,19.343246,-0.892161,5.46
,19.497829,-26.985615,5.46
,19.626227,-14.301801,5.46
,19.953852,40.367824,5.46
,21.629285,19.318607,5.46
,0.877951,-24.005844,5.47
,2.997164,47.220693,5.47
,3.535721,48.023476,5.47
,4.500159,83.340379,5.47
,4.510802,15.691879,5.47
,4.868109,63.505421,5.47
,4.919765,-74.936852,5.47
,5.487916,25.150215,5.47
,5.79061,17.729141,5.47
,7.139455,15.930675,5.47
,7.911864,47.564596,5.47
,8.576711,65.14517,5.47
,8.827545,-40.320158,5.47
,9.15988,-8.787648,5.47
,10.624187,-58.733339,5.47
,11.004084,45.526276,5.47
,12.313901,75.160561,5.47
,12.490845,24.108925,5.47
,12.516823,24.567168,5.47
,13.343843,-52.747825,5.47
,14.039662,-27.429773,5.47
,14.841577,37.272047,5.47
,16.005447,-16.53335,5.47
,17.317655,-46.636235,5.47
,17.923663,26.049991,5.47
,18.173948,-62.002197,5.47
,18.220194,-41.336111,5.47
,18.393456,-75.044277,5.47
,18.545367,-14.865662,5.47
,18.54721,30.554209,5.47
,20.672174,-33.431843,5.47
,20.898304,33.437891,5.47
,21.479121,-69.505386,5.47
,22.433554,70.770898,5.47
,22.477557,-39.131792,5.47
,2.413627,10.610565,5.48
,2.844557,-35.675849,5.48
,3.878238,-5.361259,5.48
,5.294512,-13.519826,5.48
,6.356865,-11.773238,5.48
,7.799089,-12.192705,5.48
,7.903058,-35.877287,5.48
,8.704498,-48.09909,5.48
,9.090028,48.530314,5.48
,11.644449,-13.201943,5.48
,12.562986,-9.452077,5.48
,14.857362,59.293985,5.48
,14.946142,-11.409701,5.48
,15.714107,52.360903,5.48
,16.180424,75.877563,5.48
,16.33199,39.708584,5.48
,16.779989,-39.376962,5.48
,16.838717,7.247683,5.48
,16.953104,-33.259492,5.48
,20.772238,-39.199262,5.48
,20.88849,45.181673,5.48
,21.403192,-12.878108,5.48
,21.421377,-3.556747,5.48
,0.769929,-22.522097,5.49
,1.548903,-36.865231,5.49
,1.76832,-50.816256,5.49
,3.102203,79.418535,5.49
,3.296485,44.025024,5.49
,3.941303,35.080899,5.49
,4.793413,-16.934456,5.49
,5.826817,-14.483665,5.49
,6.149407,-22.427412,5.49
,7.767275,-6.772511,5.49
,8.705278,-53.100056,5.49
,9.278158,-8.744759,5.49
,9.498474,-26.589616,5.49
,10.270677,29.310501,5.49
,10.773689,14.194645,5.49
,12.527871,-59.423922,5.49
,12.652031,21.062559,5.49
,16.260352,-8.369442,5.49
,18.133959,36.401264,5.49
,18.23775,-21.713164,5.49
,18.564857,-24.032283,5.49
,19.073627,-31.047079,5.49
,19.72598,-15.470105,5.49
,20.948341,-9.697545,5.49
,22.297409,-77.511553,5.49
,23.632445,18.400667,5.49
,23.79904,-2.761598,5.49
,0.344178,-69.624913,5.5
,1.040674,-31.552005,5.5
,1.046971,31.804263,5.5
,1.44491,19.240422,5.5
,2.049433,33.284135,5.5
,3.35667,-23.635135,5.5
,3.405132,24.724063,5.5
,4.323916,21.142307,5.5
,4.940052,-5.171356,5.5
,5.135173,24.265175,5.5
,5.245569,5.156151,5.5
,5.537262,17.058128,5.5
,6.13135,-42.154043,5.5
,7.054195,-59.178109,5.5
,7.339288,-52.311524,5.5
,9.997695,56.811807,5.5
,10.586905,-39.562589,5.5
,10.773484,18.891523,5.5
,11.582473,-49.13649,5.5
,13.619731,71.242252,5.5
,13.765644,-12.426528,5.5
,15.543528,-19.67046,5.5
,15.549427,-1.186399,5.5
,16.164609,-33.545805,5.5
,16.572044,-70.988097,5.5
,16.595775,-65.495399,5.5
,18.177861,3.324256,5.5
,19.72859,25.771929,5.5
,20.36762,24.446099,5.5
,21.450454,-42.54793,5.5
,21.988307,-38.395096,5.5
,23.46766,-87.482214,5.5
,0.594767,-48.000907,5.51
,0.783738,11.973849,5.51
,1.1395,5.649819,5.51
,1.447657,-13.056512,5.51
,2.283068,-6.422116,5.51
,3.037615,-71.902457,5.51
,3.265951,-77.388454,5.51
,4.152768,19.609217,5.51
,4.470359,83.80779,5.51
,4.956206,17.153677,5.51
,6.303813,-19.966974,5.51
,8.45466,-70.093482,5.51
,9.633736,-43.190944,5.51
,10.669848,-65.100209,5.51
,10.717191,26.325577,5.51
,11.054133,-11.30347,5.51
,12.148497,-41.231605,5.51
,13.783277,38.542697,5.51
,14.502399,-45.321355,5.51
,14.959236,-0.167612,5.51
,15.335714,29.616209,5.51
,16.856925,1.215947,5.51
,17.339203,46.24078,5.51
,17.839692,29.322143,5.51
,18.859712,52.975117,5.51
,18.874229,-46.595119,5.51
,18.989945,-12.840517,5.51
,19.012072,55.658301,5.51
,19.220979,-12.282584,5.51
,19.767005,-31.908571,5.51
,19.977216,30.983665,5.51
,20.068976,7.277966,5.51
,20.175982,26.904169,5.51
,20.19666,26.80899,5.51
,20.973871,10.839286,5.51
,21.321025,58.623502,5.51
,21.718465,41.15497,5.51
,22.499427,4.43169,5.51
,22.993266,-29.462311,5.51
,1.708125,-53.740834,5.52
,2.858218,15.082071,5.52
,3.7989,-30.167882,5.52
,4.143497,38.039733,5.52
,4.917537,55.259109,5.52
,5.267815,11.341354,5.52
,5.462669,15.874052,5.52
,5.939151,-31.38244,5.52
,6.609814,-5.211143,5.52
,8.045774,-41.309828,5.52
,8.084363,-53.107921,5.52
,8.226178,-50.196072,5.52
,8.396809,53.219712,5.52
,8.444987,-12.534602,5.52
,10.302109,-28.992,5.52
,10.40239,33.718531,5.52
,10.495037,84.252009,5.52
,11.115058,1.955525,5.52
,12.3388,26.619482,5.52
,13.547679,-15.363012,5.52
,15.022174,-2.754927,5.52
,15.051683,35.205795,5.52
,15.273059,-22.399416,5.52
,17.44698,20.080977,5.52
,18.130095,-17.154159,5.52
,18.39134,-36.237987,5.52
,19.286729,-66.661048,5.52
,20.850211,-37.913332,5.52
,21.846448,-69.629416,5.52
,21.874978,28.793538,5.52
,22.177462,70.132573,5.52
,22.451475,65.13227,5.52
,22.761331,-46.547328,5.52
,0.022255,-50.337373,5.53
,1.866476,55.147385,5.53
,2.600013,-7.831597,5.53
,3.295903,-62.575322,5.53
,3.677315,-5.210706,5.53
,4.454847,22.996337,5.53
,4.475589,1.380821,5.53
,4.717764,-70.931027,5.53
,4.73555,-18.666586,5.53
,5.518785,-20.863659,5.53
,5.617704,17.040324,5.53
,6.440514,56.285096,5.53
,8.177731,-13.799207,5.53
,10.012191,-82.21467,5.53
,11.927926,15.646818,5.53
,13.106278,22.616187,5.53
,13.892437,-35.664248,5.53
,14.221226,-53.665674,5.53
,14.234773,12.959444,5.53
,14.256691,-18.20069,5.53
,15.548673,-16.852844,5.53
,15.815777,-3.818513,5.53
,16.013231,-8.411353,5.53
,16.325758,-30.906716,5.53
,16.42338,37.394079,5.53
,16.603174,52.900048,5.53
,16.971651,-50.641185,5.53
,17.284349,-32.66284,5.53
,17.714194,-36.945564,5.53
,18.168281,-30.728666,5.53
,19.11048,28.628595,5.53
,19.327597,12.37468,5.53
,20.684039,32.307287,5.53
,21.067979,-5.823066,5.53
,21.51647,60.459432,5.53
,21.790362,60.692689,5.53
,22.230339,45.440613,5.53
,22.391901,-24.762661,5.53
,22.912632,-16.271957,5.53
,23.08116,-68.820226,5.53
,23.44349,-52.721603,5.53
,0.167278,11.145813,5.54
,1.61831,12.141535,5.54
,5.380644,41.02926,5.54
,5.841363,14.305608,5.54
,6.021194,-33.911835,5.54
,6.169558,-40.353792,5.54
,6.283675,-37.737445,5.54
,6.803407,55.704195,5.54
,7.263925,47.239964,5.54
,7.42727,-79.094188,5.54
,9.215452,-59.413928,5.54
,11.508065,18.409801,5.54
,11.688836,-43.095667,5.54
,12.012347,-10.446014,5.54
,12.347461,57.864118,5.54
,15.352114,-5.824853,5.54
,15.798078,-65.442291,5.54
,15.954048,14.41448,5.54
,17.209047,62.874337,5.54
,17.579542,-11.241999,5.54
,17.699621,15.95243,5.54
,19.867109,24.992162,5.54
,19.962624,16.789163,5.54
,20.927381,12.568558,5.54
,20.990377,59.438594,5.54
,21.948992,12.076492,5.54
,23.302739,-40.824361,5.54
,0.094989,13.396266,5.55
,0.561401,-29.558278,5.55
,0.831433,27.710286,5.55
,1.094919,21.465442,5.55
,1.635435,57.977631,5.55
,2.457715,31.80128,5.55
,3.207324,6.660883,5.55
,3.36997,27.607553,5.55
,3.664201,3.056863,5.55
,3.685515,37.580198,5.55
,4.336531,50.920933,5.55
,5.304359,42.792111,5.55
,5.91458,-39.957857,5.55
,6.3434,-34.144144,5.55
,6.454331,-0.275999,5.55
,6.455681,2.908288,5.55
,7.103222,34.473967,5.55
,7.466434,-29.155896,5.55
,7.700894,14.208503,5.55
,8.32562,75.756907,5.55
,8.859559,-7.177226,5.55
,10.651581,53.6683,5.55
,11.4031,-72.256608,5.55
,12.829154,-71.98626,5.55
,13.741618,-16.179072,5.55
,14.336029,-43.058843,5.55
,14.605288,-46.245451,5.55
,14.695423,11.660662,5.55
,16.42874,78.963854,5.55
,16.698247,-19.924377,5.55
,16.788795,-58.341441,5.55
,17.362116,39.974649,5.55
,19.522039,50.306706,5.55
,20.869082,-5.507059,5.55
,20.972067,44.471711,5.55
,21.107087,-41.385965,5.55
,22.034604,58.000366,5.55
,22.054572,-6.522406,5.55
,22.442853,-16.742138,5.55
,23.02205,-28.85396,5.55
,23.260477,70.88808,5.55
,23.577095,40.236441,5.55
,23.783866,57.451359,5.55
,0.946377,60.362836,5.56
,1.132544,20.739113,5.56
,1.190428,64.202677,5.56
,2.994767,-2.464952,5.56
,3.599352,-11.193782,5.56
,3.749027,-0.29672,5.56
,4.668557,-24.482368,5.56
,5.470926,-37.230767,5.56
,6.15959,-14.584619,5.56
,6.37729,-69.984043,5.56
,7.065928,-43.608039,5.56
,8.445539,12.654612,5.56
,8.671521,-53.015398,5.56
,9.022462,-41.864254,5.56
,9.20848,-43.613262,5.56
,9.36416,-42.19486,5.56
,9.575736,-5.914948,5.56
,9.728406,-53.891282,5.56
,9.848775,-62.745116,5.56
,11.639056,43.625429,5.56
,11.869537,-56.987741,5.56
,12.447692,-32.830121,5.56
,13.682257,-85.786043,5.56
,14.418426,-68.195333,5.56
,15.377048,39.581463,5.56
,17.105014,22.084153,5.56
,17.707879,24.564058,5.56
,18.260772,42.159345,5.56
,18.92528,-16.376635,5.56
,18.954608,2.535346,5.56
,19.137973,-19.290289,5.56
,19.908632,24.319388,5.56
,22.477091,-67.489059,5.56
,23.259516,-3.49638,5.56
,23.323327,-5.124352,5.56
,23.375702,60.133485,5.56
,23.41412,32.384882,5.56
,23.44999,87.307504,5.56
,0.10737,64.196168,5.57
,0.150672,18.211963,5.57
,0.574374,-52.37309,5.57
,0.622393,-24.767267,5.57
,0.800296,-21.722492,5.57
,1.163667,19.658408,5.57
,1.194829,65.018854,5.57
,1.705688,68.043021,5.57
,1.994118,-42.030532,5.57
,2.237366,-67.841441,5.57
,2.261884,25.043043,5.57
,2.349499,50.151466,5.57
,3.493341,-12.674737,5.57
,4.820235,31.437375,5.57
,6.560046,14.155163,5.57
,7.818533,-56.41036,5.57
,8.943741,64.603831,5.57
,9.611903,31.161734,5.57
,10.493161,-30.607065,5.57
,10.558587,34.988695,5.57
,10.856594,59.320119,5.57
,12.699199,6.806617,5.57
,13.142352,-8.984385,5.57
,13.659616,10.746269,5.57
,14.372145,-34.786792,5.57
,15.721161,-84.465273,5.57
,15.73314,32.515807,5.57
,15.756523,5.447315,5.57
,16.155154,-57.934318,5.57
,16.689004,-48.762957,5.57
,16.946677,-23.150346,5.57
,17.522593,2.724507,5.57
,18.166387,36.466284,5.57
,19.438654,-21.776693,5.57
,19.489487,14.596019,5.57
,20.796759,6.008209,5.57
,21.556534,-44.8487,5.57
,21.775583,-11.365954,5.57
,21.804363,-47.303615,5.57
,22.049074,44.649863,5.57
,23.221098,57.168355,5.57
,23.952356,55.705705,5.57
,0.026949,61.222801,5.58
,0.404348,52.019914,5.58
,1.10143,-9.839354,5.58
,1.647718,-21.275384,5.58
,2.302094,19.901164,5.58
,2.940596,18.023119,5.58
,3.4812,49.848384,5.58
,4.332695,14.035201,5.58
,4.502388,15.63784,5.58
,4.848706,-53.461508,5.58
,6.521744,-51.825953,5.58
,7.247546,-27.037996,5.58
,7.64246,35.04855,5.58
,7.686782,48.131533,5.58
,8.355895,-20.079058,5.58
,8.44103,27.893583,5.58
,9.775104,-44.75506,5.58
,10.446924,-54.877302,5.58
,10.491383,-29.663832,5.58
,11.113866,-70.87793,5.58
,11.426771,16.456539,5.58
,11.917537,8.443943,5.58
,12.559516,-12.830203,5.58
,13.062808,-20.583497,5.58
,14.477197,49.844851,5.58
,17.889853,-34.895125,5.58
,18.261289,-63.055366,5.58
,18.417066,-30.75657,5.58
,18.895433,36.971721,5.58
,18.92429,6.61529,5.58
,19.255581,15.083651,5.58
,20.307958,36.999803,5.58
,20.368156,45.794994,5.58
,21.351217,23.855966,5.58
,22.153789,33.172337,5.58
,22.229008,-25.180905,5.58
,23.278405,53.213476,5.58
,23.347097,30.414921,5.58
,0.078131,-71.436891,5.59
,0.528105,52.839526,5.59
,0.823782,-13.561274,5.59
,0.914667,83.707435,5.59
,1.02174,-38.916527,5.59
,2.050052,64.390018,5.59
,2.932452,61.521138,5.59
,3.726065,-10.485661,5.59
,4.093728,-27.651807,5.59
,4.612677,-62.077154,5.59
,6.590061,-36.779879,5.59
,6.976639,-25.414157,5.59
,7.349524,-14.360489,5.59
,7.553241,3.290379,5.59
,7.962946,-60.303072,5.59
,8.304832,-35.451703,5.59
,8.860145,-57.633577,5.59
,9.16567,-30.365401,5.59
,10.119305,-17.141733,5.59
,10.258767,-43.112369,5.59
,10.516622,-13.58847,5.59
,11.961118,-62.448748,5.59
,11.979907,-64.33956,5.59
,12.027635,36.042086,5.59
,13.109743,-41.588443,5.59
,14.887097,-73.190071,5.59
,15.090515,48.150972,5.59
,15.315661,-40.788222,5.59
,15.948366,-33.964281,5.59
,19.275287,4.834795,5.59
,19.327776,-35.421452,5.59
,19.34393,-22.402535,5.59
,19.556007,-45.271748,5.59
,20.334998,68.880317,5.59
,20.617964,26.461947,5.59
,20.719722,66.657447,5.59
,20.975009,50.461791,5.59
,21.422083,46.714341,5.59
,23.866066,2.930384,5.59
,23.991082,-29.485168,5.59
,1.204601,79.673963,5.6
,1.394612,37.714943,5.6
,2.3004,1.757802,5.6
,3.742062,36.460103,5.6
,5.189686,-11.849089,5.6
,5.417151,-10.328887,5.6
,5.565079,14.305578,5.6
,5.587011,10.240093,5.6
,5.849475,27.967861,5.6
,5.872859,14.171787,5.6
,6.382179,-56.369969,5.6
,6.539758,-5.86882,5.6
,6.78853,-55.539988,5.6
,7.452219,-17.864861,5.6
,7.488519,-1.905329,5.6
,7.719996,-36.050089,5.6
,7.836271,-9.183441,5.6
,8.013141,17.308703,5.6
,8.440891,-3.987479,5.6
,9.14505,-8.589524,5.6
,9.423343,-5.117394,5.6
,10.428964,-7.059829,5.6
,12.202581,20.542064,5.6
,13.3386,40.150548,5.6
,13.568698,55.348434,5.6
,16.756255,15.745289,5.6
,17.255346,-33.54842,5.6
,18.826388,-43.434102,5.6
,19.437013,20.097733,5.6
,19.866408,47.027339,5.6
,19.912444,0.273627,5.6
,20.374305,-42.049548,5.6
,20.797025,47.831869,5.6
,21.144135,30.205637,5.6
,22.01806,0.604715,5.6
,22.485551,9.129034,5.6
,22.939897,41.603876,5.6
,23.139186,-28.823697,5.6
,23.422062,-56.848985,5.6
,23.45458,70.359782,5.6
,2.659463,-11.871068,5.6
,9.736603,-27.769033,5.6
,0.362853,-20.058024,5.61
,2.061247,-4.103516,5.61
,3.255677,30.556689,5.61
,3.991703,-12.574425,5.61
,4.485257,-13.04837,5.61
,5.064797,-24.388151,5.61
,6.398866,-25.577629,5.61
,6.667474,-80.813593,5.61
,7.826502,-33.28895,5.61
,8.409726,-3.75124,5.61
,8.507948,-32.159285,5.61
,9.363909,-55.514686,5.61
,9.700098,39.757851,5.61
,10.420887,8.784845,5.61
,10.832506,-34.058183,5.61
,12.933468,38.314912,5.61
,13.663488,-40.051708,5.61
,13.81076,31.190206,5.61
,14.245191,-41.837495,5.61
,14.789599,-25.624267,5.61
,15.77895,-34.682454,5.61
,15.982697,36.643773,5.61
,16.263834,-57.91235,5.61
,16.529786,45.598281,5.61
,17.55829,-5.744803,5.61
,17.785568,17.697014,5.61
,18.349158,29.858925,5.61
,22.018152,13.119823,5.61
,22.856268,61.69674,5.61
,0.978852,-11.379975,5.62
,1.57716,-15.676359,5.62
,3.039588,4.352884,5.62
,3.306229,-0.930288,5.62
,3.53882,84.91104,5.62
,3.947798,22.477971,5.62
,4.072977,-12.792295,5.62
,5.707347,65.697649,5.62
,5.875883,-37.631063,5.62
,5.912119,-11.774192,5.62
,6.259518,-0.512189,5.62
,6.400281,-36.707764,5.62
,6.576481,-32.716255,5.62
,6.758664,-30.94898,5.62
,7.742825,-24.674079,5.62
,7.861952,-21.173662,5.62
,7.91482,-57.302806,5.62
,8.21913,29.656536,5.62
,8.720091,12.680876,5.62
,9.619413,-32.178646,5.62
,9.855481,-46.193871,5.62
,11.85062,-5.333332,5.62
,14.942239,-47.879198,5.62
,15.263633,0.372139,5.62
,16.196682,36.425094,5.62
,16.694507,-49.651552,5.62
,17.930781,22.464221,5.62
,18.591777,23.60553,5.62
,18.940481,65.258084,5.62
,20.076715,32.218598,5.62
,21.833369,-64.712537,5.62
,22.097496,-59.636072,5.62
,22.385535,-45.928488,5.62
,23.114894,-38.892293,5.62
,1.677674,43.297687,5.63
,1.700968,35.245707,5.63
,1.795668,63.852501,5.63
,3.326363,-24.122902,5.63
,6.082878,4.158671,5.63
,7.068124,-5.323979,5.63
,7.514638,68.465621,5.63
,8.297338,59.571133,5.63
,8.333486,-71.505377,5.63
,8.653257,65.020907,5.63
,8.745844,10.08167,5.63
,10.711997,-32.715673,5.63
,11.584695,54.785419,5.63
,12.504846,-23.696419,5.63
,13.115069,-35.862033,5.63
,13.62008,-61.691856,5.63
,13.683986,22.495768,5.63
,14.838814,82.511944,5.63
,14.939724,49.628449,5.63
,15.925023,-26.265993,5.63
,16.127094,9.891743,5.63
,16.543246,5.52122,5.63
,17.092294,-0.89207,5.63
,17.515381,31.158139,5.63
,18.474198,-38.995671,5.63
,18.503295,-18.728794,5.63
,19.041022,-24.846826,5.63
,19.082741,31.744072,5.63
,19.888538,-3.114464,5.63
,20.459517,38.440332,5.63
,21.076292,5.502862,5.63
,21.38347,-22.669048,5.63
,21.787212,2.686124,5.63
,23.454157,-58.47611,5.63
,23.577279,33.497328,5.63
,17.088714,54.469093,5.63
,0.760862,74.988073,5.64
,1.084821,14.946133,5.64
,2.060927,25.935471,5.64
,2.189189,8.569805,5.64
,2.610531,12.447639,5.64
,3.106579,13.18725,5.64
,4.306444,21.579297,5.64
,4.390294,16.77726,5.64
,4.852594,48.740685,5.64
,5.339615,62.653711,5.64
,5.407914,-16.975781,5.64
,7.018318,-25.215634,5.64
,7.270965,-46.774533,5.64
,7.555434,-19.412525,5.64
,7.713376,-26.351326,5.64
,9.032774,-0.482673,5.64
,9.725906,29.974473,5.64
,10.182184,-8.418462,5.64
,11.546693,-40.436194,5.64
,11.58703,-47.37258,5.64
,11.621074,-75.896544,5.64
,13.097853,45.26855,5.64
,13.242023,11.331656,5.64
,14.993598,39.265333,5.64
,15.470947,-16.716484,5.64
,15.672598,-73.446685,5.64
,16.745165,-40.839675,5.64
,17.001745,-54.597179,5.64
,18.427444,8.032006,5.64
,18.90368,27.909528,5.64
,19.600459,-24.719081,5.64
,19.6787,-0.621233,5.64
,20.398106,-42.422868,5.64
,21.196733,59.98661,5.64
,21.43968,-37.829429,5.64
,22.500503,32.572638,5.64
,23.282659,-62.001198,5.64
,2.213206,-2.393637,5.65
,2.628278,-3.396175,5.65
,3.834564,44.967856,5.65
,4.983713,-16.376027,5.65
,5.61916,-80.469122,5.65
,6.013661,-51.216319,5.65
,6.072296,-32.17243,5.65
,6.88856,-19.032763,5.65
,7.449856,-23.086023,5.65
,8.020525,4.879824,5.65
,9.773225,1.785586,5.65
,10.904938,-13.758036,5.65
,12.772928,9.539684,5.65
,12.807297,-27.597384,5.65
,13.430657,-70.627248,5.65
,13.486945,10.81831,5.65
,14.977572,-27.657314,5.65
,15.030754,-83.227646,5.65
,15.079711,-83.038311,5.65
,15.334763,51.958515,5.65
,15.363507,-48.317628,5.65
,15.386265,-60.657176,5.65
,15.62755,69.283344,5.65
,17.428155,60.048398,5.65
,17.55634,19.256677,5.65
,18.495823,77.547068,5.65
,19.254822,21.232118,5.65
,19.274108,14.544616,5.65
,20.005621,-33.703452,5.65
,20.238617,-52.44577,5.65
,22.019232,8.257164,5.65
,23.354305,-26.986769,5.65
,0.269126,-31.446394,5.66
,0.740612,47.863984,5.66
,1.624389,-84.769593,5.66
,2.144606,58.423601,5.66
,3.752705,24.83926,5.66
,3.76646,45.681899,5.66
,3.86673,6.534907,5.66
,4.690032,48.300881,5.66
,4.719249,-30.765557,5.66
,5.353524,29.569884,5.66
,6.777505,-10.10736,5.66
,7.601082,-14.492771,5.66
,7.608789,46.180288,5.66
,8.152641,-48.684413,5.66
,8.157926,-16.248922,5.66
,8.159342,-56.085384,5.66
,8.639504,53.401539,5.66
,9.486845,-20.749127,5.66
,10.318083,-64.676258,5.66
,10.337977,-47.69909,5.66
,10.853067,56.58225,5.66
,12.19755,25.87028,5.66
,12.38933,-24.840669,5.66
,13.920042,-52.160822,5.66
,16.496367,-14.550879,5.66
,17.204502,-39.506949,5.66
,17.530439,28.407499,5.66
,19.449022,-29.743225,5.66
,19.617595,-18.231052,5.66
,20.539915,-9.853384,5.66
,20.857844,28.250505,5.66
,21.642205,5.771742,5.66
,21.702809,1.285253,5.66
,22.647629,-33.081347,5.66
,23.001607,-25.16418,5.66
,23.483598,-63.110656,5.66
,23.627655,-13.060243,5.66
,0.134303,-33.529326,5.67
,0.507242,-48.21491,5.67
,1.17188,42.081475,5.67
,2.25794,-67.746366,5.67
,3.125541,-78.989244,5.67
,3.542992,-50.378646,5.67
,4.029482,9.998017,5.67
,4.299776,-80.214033,5.67
,4.568963,5.568616,5.67
,5.178585,46.96207,5.67
,5.558786,18.540231,5.67
,5.583613,-6.00927,5.67
,6.082829,5.41997,5.67
,6.334507,14.651127,5.67
,8.405637,-80.914202,5.67
,8.415328,-23.153745,5.67
,8.676461,-45.191103,5.67
,8.876284,32.474157,5.67
,9.773147,11.810043,5.67
,10.583933,8.650425,5.67
,11.075343,-47.679103,5.67
,14.683721,-36.134858,5.67
,15.139939,26.301152,5.67
,16.204456,-28.417305,5.67
,16.396437,61.696461,5.67
,16.470881,-58.599795,5.67
,18.165004,3.119827,5.67
,18.556426,-38.725985,5.67
,18.945851,57.814851,5.67
,19.621498,16.462802,5.67
,20.073098,-0.709309,5.67
,20.860681,-62.429335,5.67
,21.156052,-73.172968,5.67
,21.409445,26.17456,5.67
,0.078304,67.166445,5.68
,2.177109,19.500338,5.68
,3.4997,-78.35185,5.68
,3.705263,19.700254,5.68
,4.879933,42.586626,5.68
,5.358845,-0.416491,5.68
,6.840416,13.413177,5.68
,6.866664,23.601718,5.68
,7.145098,-70.497087,5.68
,7.638391,-48.601436,5.68
,8.534712,-53.21192,5.68
,8.959777,15.581281,5.68
,9.616725,-25.296759,5.68
,10.046931,21.949258,5.68
,11.840911,-62.649381,5.68
,12.459754,55.712724,5.68
,12.495344,20.896109,5.68
,12.639557,1.854662,5.68
,13.776573,54.432679,5.68
,14.75839,0.717271,5.68
,14.821874,-24.25147,5.68
,14.828143,48.720804,5.68
,15.306807,20.572778,5.68
,17.313479,28.822968,5.68
,17.560941,16.317553,5.68
,17.84122,-53.612406,5.68
,18.730999,31.926613,5.68
,18.900025,-21.359845,5.68
,19.843702,40.599759,5.68
,19.986261,23.101281,5.68
,20.427925,21.409642,5.68
,20.649867,30.334265,5.68
,20.699028,41.716875,5.68
,20.930501,47.417656,5.68
,21.36678,49.388848,5.68
,22.795213,-14.056428,5.68
,23.018763,-50.950028,5.68
,23.12926,49.295776,5.68
,23.162261,59.332692,5.68
,23.17851,17.594372,5.68
,23.606468,2.102222,5.68
,0.539939,6.955463,5.69
,1.000988,44.713243,5.69
,1.557142,58.327334,5.69
,1.602361,-29.907317,5.69
,1.935927,37.25183,5.69
,2.993381,-25.274133,5.69
,4.281542,61.849989,5.69
,5.395086,-0.159818,5.69
,5.452298,30.208603,5.69
,6.532864,-58.753835,5.69
,7.022612,70.808296,5.69
,7.161951,-25.231034,5.69
,7.611398,-19.702338,5.69
,7.6122,-48.830167,5.69
,7.871911,-14.846175,5.69
,11.099324,-27.287853,5.69
,12.268763,40.66018,5.69
,13.361567,2.087243,5.69
,13.448922,-41.497562,5.69
,13.543307,-28.692768,5.69
,14.088903,-76.796752,5.69
,16.141132,8.53431,5.69
,17.016149,22.632095,5.69
,17.3626,53.420428,5.69
,17.400299,-62.864153,5.69
,17.57847,-32.581662,5.69
,17.80688,20.565441,5.69
,17.998946,45.501378,5.69
,18.498871,-47.220546,5.69
,18.778701,-10.125048,5.69
,18.935034,18.10541,5.69
,19.021488,26.291411,5.69
,20.032944,-13.637217,5.69
,20.3532,63.980122,5.69
,20.645552,13.315125,5.69
,21.007691,19.329581,5.69
,21.100317,-30.12512,5.69
,21.723791,38.283589,5.69
,21.893717,19.668437,5.69
,22.092964,28.963981,5.69
,0.041584,8.485463,5.7
,0.105277,-49.075191,5.7
,0.795339,-18.061339,5.7
,1.246992,-0.973795,5.7
,1.696655,-60.789339,5.7
,1.700833,-36.832305,5.7
,1.869268,50.792794,5.7
,1.975973,49.204352,5.7
